transaction_id,timestamp,payment_gateway,payment_mode,card_network,issuing_bank,amount,outcome,merchant_id,merchant_category,failure_reason,device_type,state
txn_00010222,2025-01-16 01:59:31,razorpay,card,visa,HDFC,7726.37,0,m_0016,ecomm,declined,mobile_app,WB
txn_00009917,2025-01-16 02:00:43,cashfree,netbanking,,ICICI,45.12,1,m_0012,ecomm,,desktop,TN
txn_00010084,2025-01-16 02:01:26,razorpay,upi,,PNB,7361.34,0,m_0007,ecomm,gateway_error,desktop,KA
txn_00009834,2025-01-16 02:01:26,payu,card,amex,ICICI,3158.68,1,m_0047,utilities,,desktop,UP
txn_00010088,2025-01-16 02:10:04,razorpay,netbanking,,AXIS,886.48,1,m_0037,food,,desktop,GJ
txn_00010339,2025-01-16 02:12:14,payu,card,mastercard,PNB,5852.72,1,m_0046,food,,desktop,TN
txn_00009978,2025-01-16 02:12:28,payu,upi,,PNB,813.07,1,m_0027,utilities,,mobile_web,MH
txn_00009924,2025-01-16 02:15:50,razorpay,upi,,KOTAK,595.65,1,m_0025,utilities,,mobile_app,TN
txn_00009980,2025-01-16 02:16:48,cashfree,netbanking,,BOB,618.82,1,m_0035,gaming,,mobile_app,KA
txn_00010397,2025-01-16 02:17:31,razorpay,card,mastercard,HDFC,1434.75,1,m_0024,travel,,desktop,WB
txn_00010092,2025-01-16 02:18:43,razorpay,card,rupay,AXIS,3332.54,1,m_0012,travel,,mobile_web,TN
txn_00009954,2025-01-16 02:20:38,payu,upi,,SBI,1725.72,1,m_0035,gaming,,desktop,UP
txn_00009789,2025-01-16 02:24:14,razorpay,netbanking,,IDBI,227.17,1,m_0029,gaming,,mobile_app,TN
txn_00010151,2025-01-16 02:26:09,payu,upi,,AXIS,3404.08,1,m_0043,travel,,mobile_web,RJ
txn_00009930,2025-01-16 02:28:48,razorpay,upi,,HDFC,3404.64,1,m_0028,gaming,,desktop,TN
txn_00010042,2025-01-16 02:30:43,razorpay,card,amex,KOTAK,999.63,0,m_0001,ecomm,timeout,desktop,TN
txn_00010100,2025-01-16 02:36:00,razorpay,upi,,SBI,2229.2,1,m_0016,travel,,mobile_web,KA
txn_00010049,2025-01-16 02:45:50,payu,card,rupay,BOB,529.6,1,m_0017,gaming,,mobile_web,DL
txn_00009966,2025-01-16 02:46:33,payu,card,visa,HDFC,4735.05,0,m_0006,utilities,bank_error,desktop,TN
txn_00010161,2025-01-16 02:47:45,razorpay,upi,,AXIS,1615.96,1,m_0022,food,,desktop,UP
txn_00010164,2025-01-16 02:54:14,payu,card,amex,HDFC,1462.0,1,m_0036,ecomm,,desktop,UP
txn_00009998,2025-01-16 02:55:40,payu,card,rupay,IDBI,2161.26,0,m_0041,ecomm,declined,mobile_app,MH
txn_00010193,2025-01-16 02:56:52,cashfree,upi,,AXIS,332.41,1,m_0007,travel,,mobile_app,KA
txn_00010112,2025-01-16 03:01:55,razorpay,netbanking,,KOTAK,2701.61,1,m_0023,food,,mobile_web,TN
txn_00009918,2025-01-16 03:02:52,razorpay,card,mastercard,HDFC,893.51,0,m_0030,food,gateway_error,mobile_app,KA
txn_00010199,2025-01-16 03:09:50,razorpay,upi,,ICICI,60.87,1,m_0010,food,,desktop,WB
txn_00010033,2025-01-16 03:11:16,payu,card,amex,IDBI,1586.86,1,m_0045,food,,mobile_web,TN
txn_00009952,2025-01-16 03:16:19,razorpay,upi,,ICICI,1103.9,1,m_0013,food,,mobile_web,GJ
txn_00009869,2025-01-16 03:17:02,cashfree,netbanking,,HDFC,2305.93,1,m_0030,gaming,,mobile_app,TN
txn_00010120,2025-01-16 03:19:12,cashfree,card,amex,HDFC,1805.34,1,m_0038,gaming,,desktop,DL
txn_00010317,2025-01-16 03:24:43,payu,card,visa,ICICI,8634.26,0,m_0015,utilities,bank_error,mobile_web,KA
txn_00010152,2025-01-16 03:28:19,razorpay,card,mastercard,IDBI,1064.29,1,m_0032,utilities,,mobile_web,DL
txn_00009960,2025-01-16 03:33:36,cashfree,netbanking,,ICICI,4908.96,1,m_0046,gaming,,desktop,TN
txn_00010127,2025-01-16 03:34:19,cashfree,upi,,KOTAK,447.8,1,m_0031,utilities,,mobile_web,RJ
txn_00010072,2025-01-16 03:35:31,cashfree,upi,,IDBI,1223.55,0,m_0047,utilities,declined,desktop,WB
txn_00009907,2025-01-16 03:39:07,cashfree,card,visa,HDFC,429.09,1,m_0035,gaming,,mobile_app,WB
txn_00009797,2025-01-16 03:41:31,razorpay,card,visa,IDBI,145.89,0,m_0018,utilities,gateway_error,mobile_app,DL
txn_00009965,2025-01-16 03:44:24,razorpay,card,mastercard,PNB,7923.53,1,m_0027,utilities,,mobile_app,WB
txn_00009882,2025-01-16 03:45:07,razorpay,card,amex,BOB,10823.69,1,m_0013,ecomm,,mobile_web,TN
txn_00010105,2025-01-16 03:46:48,cashfree,upi,,SBI,3203.14,0,m_0023,utilities,gateway_error,mobile_app,KA
txn_00010022,2025-01-16 03:47:31,payu,card,mastercard,ICICI,1084.78,1,m_0047,gaming,,mobile_app,DL
txn_00010190,2025-01-16 03:50:24,cashfree,upi,,PNB,5342.34,0,m_0003,food,timeout,mobile_web,WB
txn_00010079,2025-01-16 03:50:38,razorpay,upi,,BOB,1612.19,1,m_0025,travel,,mobile_app,WB
txn_00010080,2025-01-16 03:52:48,razorpay,netbanking,,IDBI,33.65,1,m_0010,travel,,mobile_web,DL
txn_00010249,2025-01-16 03:57:50,payu,card,rupay,ICICI,259.23,1,m_0032,gaming,,desktop,WB
txn_00009944,2025-01-16 03:59:02,cashfree,upi,,SBI,204.28,1,m_0038,gaming,,mobile_app,MH
txn_00010083,2025-01-16 03:59:16,razorpay,upi,,AXIS,2247.09,1,m_0015,ecomm,,desktop,UP
txn_00009972,2025-01-16 03:59:31,cashfree,upi,,PNB,868.71,1,m_0013,travel,,mobile_app,DL
txn_00010111,2025-01-16 03:59:45,cashfree,netbanking,,BOB,2840.73,1,m_0018,food,,mobile_web,WB
txn_00010139,2025-01-16 04:00:14,razorpay,netbanking,,PNB,2572.25,1,m_0019,gaming,,mobile_app,WB
txn_00009890,2025-01-16 04:02:24,razorpay,upi,,AXIS,3425.71,1,m_0028,travel,,mobile_app,RJ
txn_00009946,2025-01-16 04:03:21,razorpay,netbanking,,IDBI,1038.72,1,m_0031,food,,mobile_web,TN
txn_00009947,2025-01-16 04:05:31,razorpay,upi,,PNB,1648.82,1,m_0008,food,,desktop,KA
txn_00010336,2025-01-16 04:05:45,payu,upi,,PNB,12928.96,1,m_0029,utilities,,desktop,RJ
txn_00010114,2025-01-16 04:06:14,payu,upi,,PNB,1174.14,1,m_0026,ecomm,,mobile_web,TN
txn_00010059,2025-01-16 04:07:26,cashfree,upi,,ICICI,12846.06,1,m_0025,gaming,,mobile_web,DL
txn_00010087,2025-01-16 04:07:55,razorpay,upi,,KOTAK,3421.67,1,m_0012,ecomm,,mobile_web,UP
txn_00010144,2025-01-16 04:11:02,razorpay,netbanking,,KOTAK,5069.35,1,m_0031,gaming,,desktop,UP
txn_00010311,2025-01-16 04:11:45,payu,upi,,SBI,129.16,1,m_0031,food,,mobile_web,DL
txn_00009897,2025-01-16 04:17:31,razorpay,card,amex,IDBI,4647.19,1,m_0016,gaming,,mobile_app,GJ
txn_00010148,2025-01-16 04:19:40,cashfree,upi,,BOB,973.45,0,m_0003,travel,gateway_error,mobile_app,MH
txn_00010037,2025-01-16 04:19:55,payu,upi,,KOTAK,828.83,1,m_0027,travel,,mobile_web,KA
txn_00010426,2025-01-16 04:20:09,razorpay,card,mastercard,PNB,1140.97,1,m_0019,travel,,mobile_web,MH
txn_00010316,2025-01-16 04:22:33,cashfree,card,visa,ICICI,1621.58,1,m_0030,gaming,,mobile_app,TN
txn_00010011,2025-01-16 04:23:45,cashfree,upi,,PNB,1680.47,1,m_0032,ecomm,,mobile_web,KA
txn_00009928,2025-01-16 04:24:28,razorpay,netbanking,,AXIS,1272.89,1,m_0033,ecomm,,mobile_web,MH
txn_00010012,2025-01-16 04:25:55,payu,card,mastercard,HDFC,3514.07,0,m_0036,utilities,gateway_error,mobile_web,WB
txn_00009929,2025-01-16 04:26:38,payu,upi,,BOB,2889.46,1,m_0018,gaming,,desktop,UP
txn_00010068,2025-01-16 04:26:52,cashfree,upi,,HDFC,309.19,1,m_0014,travel,,mobile_app,WB
txn_00009986,2025-01-16 04:29:45,razorpay,card,mastercard,BOB,232.47,1,m_0004,food,,mobile_web,MH
txn_00010098,2025-01-16 04:31:40,razorpay,upi,,IDBI,1778.95,1,m_0036,travel,,mobile_app,DL
txn_00010293,2025-01-16 04:32:52,payu,card,rupay,BOB,2867.96,1,m_0013,ecomm,,desktop,TN
txn_00010460,2025-01-16 04:33:36,payu,card,amex,IDBI,327.41,0,m_0048,food,declined,desktop,MH
txn_00009961,2025-01-16 04:35:45,razorpay,netbanking,,SBI,851.11,1,m_0004,travel,,mobile_app,MH
txn_00010156,2025-01-16 04:36:57,razorpay,upi,,AXIS,1465.62,0,m_0030,ecomm,declined,mobile_web,KA
txn_00010295,2025-01-16 04:37:12,razorpay,netbanking,,PNB,594.86,1,m_0041,travel,,desktop,RJ
txn_00010240,2025-01-16 04:38:24,payu,netbanking,,AXIS,859.93,0,m_0022,food,bank_error,mobile_app,UP
txn_00010074,2025-01-16 04:39:50,razorpay,card,rupay,SBI,1264.01,1,m_0044,ecomm,,desktop,TN
txn_00009991,2025-01-16 04:40:33,cashfree,card,amex,ICICI,3870.6,1,m_0032,travel,,mobile_web,KA
txn_00010466,2025-01-16 04:46:33,razorpay,netbanking,,ICICI,2436.66,1,m_0004,gaming,,mobile_web,GJ
txn_00010134,2025-01-16 04:49:26,payu,card,mastercard,HDFC,2742.09,1,m_0049,gaming,,desktop,WB
txn_00010053,2025-01-16 04:54:28,cashfree,card,rupay,BOB,2109.04,1,m_0035,gaming,,desktop,TN
txn_00009942,2025-01-16 04:54:43,cashfree,card,visa,ICICI,605.79,1,m_0017,travel,,mobile_app,UP
txn_00009916,2025-01-16 04:58:33,payu,netbanking,,ICICI,355.39,1,m_0020,travel,,mobile_app,MH
txn_00010250,2025-01-16 05:00:00,razorpay,upi,,ICICI,66.8,1,m_0049,gaming,,mobile_web,GJ
txn_00010028,2025-01-16 05:00:28,payu,upi,,SBI,1102.43,1,m_0025,ecomm,,mobile_app,TN
txn_00010195,2025-01-16 05:01:12,razorpay,card,mastercard,IDBI,593.26,1,m_0034,travel,,mobile_app,DL
txn_00010334,2025-01-16 05:01:26,cashfree,netbanking,,SBI,2116.7,1,m_0005,ecomm,,mobile_app,UP
txn_00010337,2025-01-16 05:07:55,payu,card,amex,AXIS,1172.76,1,m_0007,gaming,,mobile_web,WB
txn_00010116,2025-01-16 05:10:33,razorpay,upi,,ICICI,3018.74,1,m_0036,utilities,,mobile_app,WB
txn_00010005,2025-01-16 05:10:48,razorpay,upi,,HDFC,3557.56,1,m_0045,gaming,,desktop,WB
txn_00010255,2025-01-16 05:10:48,cashfree,upi,,PNB,11981.71,0,m_0032,food,bank_error,mobile_web,DL
txn_00010006,2025-01-16 05:12:57,payu,card,mastercard,PNB,2211.61,1,m_0030,gaming,,desktop,UP
txn_00010284,2025-01-16 05:13:26,payu,upi,,SBI,417.37,1,m_0044,ecomm,,mobile_web,MH
txn_00010229,2025-01-16 05:14:38,razorpay,card,amex,BOB,661.15,1,m_0019,gaming,,mobile_app,GJ
txn_00010119,2025-01-16 05:17:02,razorpay,upi,,ICICI,3331.85,1,m_0018,utilities,,mobile_app,GJ
txn_00010175,2025-01-16 05:18:00,razorpay,netbanking,,HDFC,849.76,1,m_0046,ecomm,,mobile_app,DL
txn_00010453,2025-01-16 05:18:28,razorpay,upi,,KOTAK,88.93,1,m_0012,gaming,,mobile_web,TN
txn_00010204,2025-01-16 05:20:38,payu,netbanking,,KOTAK,1235.17,1,m_0026,food,,mobile_app,MH
txn_00010179,2025-01-16 05:26:38,cashfree,netbanking,,AXIS,503.08,1,m_0007,food,,mobile_app,MH
txn_00010096,2025-01-16 05:27:21,payu,card,amex,HDFC,6989.28,1,m_0003,travel,,mobile_web,UP
txn_00010235,2025-01-16 05:27:36,cashfree,card,rupay,PNB,355.93,1,m_0009,travel,,mobile_web,RJ
txn_00010124,2025-01-16 05:27:50,cashfree,upi,,KOTAK,6893.27,1,m_0049,gaming,,desktop,MH
txn_00010237,2025-01-16 05:31:55,razorpay,upi,,AXIS,2035.22,1,m_0032,utilities,,mobile_web,RJ
txn_00010043,2025-01-16 05:32:52,razorpay,upi,,SBI,8059.16,1,m_0038,utilities,,mobile_web,UP
txn_00010044,2025-01-16 05:35:02,cashfree,card,visa,AXIS,438.12,1,m_0024,travel,,mobile_app,GJ
txn_00010267,2025-01-16 05:36:43,razorpay,card,amex,KOTAK,5492.91,1,m_0033,food,,mobile_web,KA
txn_00010323,2025-01-16 05:37:40,cashfree,netbanking,,PNB,6227.25,1,m_0032,utilities,,desktop,GJ
txn_00010129,2025-01-16 05:38:38,cashfree,netbanking,,IDBI,1030.63,0,m_0025,utilities,timeout,mobile_web,GJ
txn_00010408,2025-01-16 05:41:16,cashfree,upi,,BOB,3926.18,1,m_0033,travel,,mobile_app,DL
txn_00009964,2025-01-16 05:42:14,payu,upi,,ICICI,295.71,1,m_0002,gaming,,mobile_web,GJ
txn_00010326,2025-01-16 05:44:09,cashfree,card,mastercard,AXIS,1626.47,1,m_0019,food,,mobile_app,TN
txn_00010218,2025-01-16 05:50:52,razorpay,card,mastercard,PNB,2893.12,1,m_0029,travel,,mobile_app,TN
txn_00010081,2025-01-16 05:54:57,razorpay,card,rupay,SBI,1594.99,1,m_0023,food,,mobile_app,WB
txn_00010110,2025-01-16 05:57:36,razorpay,upi,,SBI,1297.23,1,m_0010,ecomm,,mobile_app,TN
txn_00009999,2025-01-16 05:57:50,payu,card,visa,SBI,132.13,1,m_0010,utilities,,desktop,UP
txn_00010225,2025-01-16 06:06:00,cashfree,upi,,SBI,1633.55,1,m_0019,food,,mobile_app,RJ
txn_00010312,2025-01-16 06:13:55,cashfree,upi,,SBI,455.19,1,m_0039,gaming,,mobile_app,KA
txn_00010258,2025-01-16 06:17:16,payu,card,rupay,PNB,2527.31,0,m_0026,travel,gateway_error,desktop,DL
txn_00010203,2025-01-16 06:18:28,razorpay,netbanking,,BOB,1397.56,1,m_0048,travel,,desktop,RJ
txn_00010370,2025-01-16 06:19:12,payu,netbanking,,BOB,2277.03,1,m_0043,utilities,,mobile_web,KA
txn_00010038,2025-01-16 06:22:04,payu,card,visa,IDBI,2953.45,1,m_0001,utilities,,mobile_web,GJ
txn_00010344,2025-01-16 06:23:02,payu,upi,,IDBI,3119.44,1,m_0033,utilities,,mobile_web,UP
txn_00009900,2025-01-16 06:24:00,payu,card,rupay,ICICI,4926.52,1,m_0004,food,,mobile_web,TN
txn_00010289,2025-01-16 06:24:14,razorpay,upi,,IDBI,1126.16,1,m_0045,gaming,,desktop,UP
txn_00009984,2025-01-16 06:25:26,payu,netbanking,,IDBI,1819.52,1,m_0038,gaming,,mobile_app,MH
txn_00009902,2025-01-16 06:28:19,cashfree,upi,,SBI,787.88,0,m_0004,food,declined,desktop,UP
txn_00010071,2025-01-16 06:33:21,cashfree,netbanking,,PNB,161.95,1,m_0044,food,,mobile_app,TN
txn_00010321,2025-01-16 06:33:21,razorpay,upi,,BOB,5146.89,0,m_0023,gaming,gateway_error,desktop,TN
txn_00010439,2025-01-16 06:48:14,cashfree,card,visa,ICICI,835.8,1,m_0033,ecomm,,desktop,TN
txn_00010106,2025-01-16 06:48:57,razorpay,upi,,HDFC,918.41,1,m_0033,gaming,,mobile_web,UP
txn_00010384,2025-01-16 06:49:26,payu,upi,,ICICI,1496.61,1,m_0039,food,,mobile_app,KA
txn_00010301,2025-01-16 06:50:09,payu,netbanking,,HDFC,1268.12,0,m_0030,gaming,declined,mobile_web,KA
txn_00010358,2025-01-16 06:53:16,payu,card,mastercard,BOB,593.01,1,m_0049,travel,,desktop,GJ
txn_00010275,2025-01-16 06:54:00,razorpay,netbanking,,KOTAK,1323.26,0,m_0018,utilities,bank_error,mobile_web,KA
txn_00009971,2025-01-16 06:57:21,payu,card,mastercard,PNB,225.72,1,m_0033,food,,mobile_web,RJ
txn_00009889,2025-01-16 07:00:14,razorpay,upi,,PNB,1138.66,1,m_0019,food,,desktop,DL
txn_00009945,2025-01-16 07:01:12,payu,card,mastercard,HDFC,66.99,1,m_0007,food,,desktop,GJ
txn_00010307,2025-01-16 07:03:07,razorpay,upi,,HDFC,2057.34,1,m_0045,ecomm,,mobile_app,DL
txn_00010281,2025-01-16 07:06:57,razorpay,upi,,AXIS,2164.33,1,m_0035,ecomm,,mobile_app,GJ
txn_00010115,2025-01-16 07:08:24,razorpay,netbanking,,HDFC,5425.3,1,m_0041,ecomm,,mobile_app,KA
txn_00009893,2025-01-16 07:08:52,cashfree,upi,,IDBI,628.3,1,m_0038,utilities,,mobile_app,GJ
txn_00010393,2025-01-16 07:08:52,razorpay,card,mastercard,BOB,295.32,0,m_0033,utilities,gateway_error,desktop,WB
txn_00010173,2025-01-16 07:13:40,razorpay,upi,,BOB,969.38,1,m_0024,ecomm,,desktop,GJ
txn_00010090,2025-01-16 07:14:24,payu,upi,,KOTAK,2330.85,1,m_0012,utilities,,desktop,KA
txn_00010118,2025-01-16 07:14:52,payu,card,mastercard,HDFC,2822.76,0,m_0007,ecomm,timeout,mobile_app,RJ
txn_00010257,2025-01-16 07:15:07,razorpay,upi,,PNB,2379.54,1,m_0005,ecomm,,mobile_app,DL
txn_00010231,2025-01-16 07:18:57,payu,netbanking,,HDFC,488.19,1,m_0002,food,,desktop,KA
txn_00010287,2025-01-16 07:19:55,payu,card,visa,ICICI,594.03,1,m_0033,utilities,,mobile_web,RJ
txn_00010176,2025-01-16 07:20:09,razorpay,card,visa,ICICI,69.86,1,m_0024,travel,,desktop,RJ
txn_00009955,2025-01-16 07:22:48,cashfree,upi,,KOTAK,1501.89,1,m_0005,food,,mobile_web,WB
txn_00009983,2025-01-16 07:23:16,razorpay,upi,,KOTAK,949.26,1,m_0049,utilities,,mobile_web,RJ
txn_00010233,2025-01-16 07:23:16,razorpay,netbanking,,AXIS,1466.55,1,m_0007,ecomm,,mobile_app,WB
txn_00010123,2025-01-16 07:25:40,cashfree,card,mastercard,IDBI,4579.96,1,m_0029,ecomm,,mobile_web,KA
txn_00010236,2025-01-16 07:29:45,payu,card,visa,AXIS,113.55,1,m_0015,food,,mobile_app,RJ
txn_00010125,2025-01-16 07:30:00,cashfree,upi,,AXIS,2303.69,1,m_0007,gaming,,mobile_app,GJ
txn_00010181,2025-01-16 07:30:57,razorpay,card,visa,SBI,816.32,1,m_0031,gaming,,desktop,UP
txn_00009931,2025-01-16 07:30:57,razorpay,card,amex,KOTAK,2643.76,1,m_0028,utilities,,desktop,TN
txn_00010320,2025-01-16 07:31:12,razorpay,upi,,SBI,5771.38,1,m_0012,gaming,,mobile_app,WB
txn_00009987,2025-01-16 07:31:55,razorpay,upi,,KOTAK,2035.58,1,m_0029,utilities,,mobile_app,WB
txn_00010266,2025-01-16 07:34:33,cashfree,netbanking,,SBI,443.91,1,m_0001,utilities,,desktop,UP
txn_00010322,2025-01-16 07:35:31,cashfree,card,rupay,IDBI,6865.48,0,m_0026,ecomm,timeout,desktop,DL
txn_00010546,2025-01-16 07:39:21,payu,upi,,SBI,9611.86,1,m_0018,utilities,,mobile_web,RJ
txn_00010214,2025-01-16 07:42:14,payu,upi,,BOB,707.72,0,m_0015,gaming,gateway_error,desktop,UP
txn_00010188,2025-01-16 07:46:04,cashfree,netbanking,,PNB,170.56,1,m_0003,ecomm,,mobile_app,UP
txn_00010383,2025-01-16 07:47:16,razorpay,card,visa,BOB,1107.58,0,m_0012,utilities,bank_error,desktop,UP
txn_00010217,2025-01-16 07:48:43,cashfree,upi,,BOB,3112.51,1,m_0005,gaming,,desktop,UP
txn_00010163,2025-01-16 07:52:04,razorpay,upi,,AXIS,2305.99,1,m_0008,travel,,desktop,WB
txn_00010137,2025-01-16 07:55:55,razorpay,upi,,PNB,350.87,0,m_0049,ecomm,timeout,desktop,GJ
txn_00010251,2025-01-16 08:02:09,razorpay,upi,,KOTAK,1280.88,1,m_0036,gaming,,mobile_app,KA
txn_00010279,2025-01-16 08:02:38,payu,card,rupay,ICICI,8717.8,1,m_0016,utilities,,desktop,GJ
txn_00010226,2025-01-16 08:08:09,razorpay,card,visa,ICICI,665.71,1,m_0024,gaming,,mobile_app,UP
txn_00010200,2025-01-16 08:12:00,cashfree,card,mastercard,HDFC,6677.69,1,m_0020,food,,mobile_app,MH
txn_00010367,2025-01-16 08:12:43,cashfree,netbanking,,PNB,934.48,1,m_0034,utilities,,mobile_app,TN
txn_00010063,2025-01-16 08:16:04,cashfree,upi,,KOTAK,573.56,1,m_0025,gaming,,mobile_app,UP
txn_00010341,2025-01-16 08:16:33,razorpay,card,amex,IDBI,5588.48,1,m_0049,utilities,,mobile_web,GJ
txn_00010259,2025-01-16 08:19:26,cashfree,upi,,PNB,5419.96,1,m_0001,travel,,mobile_web,WB
txn_00010288,2025-01-16 08:22:04,razorpay,card,visa,SBI,3982.84,1,m_0047,utilities,,desktop,TN
txn_00010067,2025-01-16 08:24:43,cashfree,card,rupay,KOTAK,2999.57,1,m_0001,ecomm,,desktop,TN
txn_00010456,2025-01-16 08:24:57,razorpay,netbanking,,IDBI,1491.64,1,m_0035,travel,,mobile_app,DL
txn_00010374,2025-01-16 08:27:50,cashfree,netbanking,,SBI,332.22,1,m_0044,travel,,desktop,TN
txn_00010458,2025-01-16 08:29:16,razorpay,upi,,AXIS,930.39,1,m_0045,ecomm,,mobile_app,WB
txn_00010347,2025-01-16 08:29:31,payu,card,visa,ICICI,2086.73,1,m_0045,ecomm,,mobile_app,UP
txn_00010014,2025-01-16 08:30:14,razorpay,upi,,BOB,4806.68,1,m_0032,utilities,,desktop,UP
txn_00010153,2025-01-16 08:30:28,cashfree,card,visa,AXIS,1364.47,1,m_0018,ecomm,,mobile_app,DL
txn_00010185,2025-01-16 08:39:36,razorpay,upi,,BOB,541.71,1,m_0045,utilities,,mobile_web,DL
txn_00010213,2025-01-16 08:40:04,cashfree,netbanking,,ICICI,1378.39,1,m_0035,gaming,,desktop,UP
txn_00010352,2025-01-16 08:40:19,razorpay,upi,,PNB,2183.42,1,m_0025,food,,mobile_web,WB
txn_00010103,2025-01-16 08:42:28,razorpay,upi,,PNB,724.21,1,m_0023,food,,mobile_app,KA
txn_00010020,2025-01-16 08:43:12,payu,upi,,KOTAK,1395.36,0,m_0033,ecomm,bank_error,mobile_app,DL
txn_00010298,2025-01-16 08:43:40,cashfree,upi,,HDFC,9377.46,1,m_0021,ecomm,,mobile_app,GJ
txn_00010076,2025-01-16 08:44:09,razorpay,netbanking,,IDBI,6086.6,1,m_0019,travel,,mobile_app,WB
txn_00009994,2025-01-16 08:47:02,cashfree,upi,,KOTAK,4772.46,1,m_0014,food,,desktop,TN
txn_00010189,2025-01-16 08:48:14,payu,card,visa,ICICI,2726.09,1,m_0041,food,,desktop,DL
txn_00010328,2025-01-16 08:48:28,razorpay,upi,,AXIS,976.3,1,m_0013,gaming,,mobile_web,MH
txn_00010162,2025-01-16 08:49:55,razorpay,upi,,HDFC,1900.79,1,m_0010,ecomm,,mobile_web,KA
txn_00010247,2025-01-16 08:53:31,cashfree,netbanking,,IDBI,973.58,1,m_0036,travel,,desktop,UP
txn_00010248,2025-01-16 08:55:40,cashfree,card,mastercard,IDBI,4962.66,1,m_0017,food,,desktop,WB
txn_00010027,2025-01-16 08:58:19,payu,card,amex,AXIS,1271.26,0,m_0002,food,bank_error,mobile_app,KA
txn_00010389,2025-01-16 09:00:14,payu,card,rupay,HDFC,471.89,0,m_0002,food,bank_error,mobile_app,RJ
txn_00010223,2025-01-16 09:01:40,razorpay,netbanking,,BOB,634.93,1,m_0021,food,,mobile_app,GJ
txn_00009973,2025-01-16 09:01:40,payu,card,visa,PNB,2025.9,0,m_0041,food,gateway_error,mobile_web,KA
txn_00010057,2025-01-16 09:03:07,payu,card,mastercard,HDFC,196.03,1,m_0006,food,,mobile_app,UP
txn_00010335,2025-01-16 09:03:36,cashfree,upi,,BOB,4654.74,1,m_0031,ecomm,,desktop,RJ
txn_00010085,2025-01-16 09:03:36,razorpay,netbanking,,SBI,102.53,1,m_0005,food,,desktop,UP
txn_00010391,2025-01-16 09:04:33,cashfree,netbanking,,SBI,9445.69,1,m_0037,gaming,,mobile_web,MH
txn_00009975,2025-01-16 09:06:00,razorpay,upi,,BOB,10.0,1,m_0017,utilities,,desktop,DL
txn_00010004,2025-01-16 09:08:38,payu,upi,,SBI,1233.12,1,m_0047,utilities,,desktop,UP
txn_00010143,2025-01-16 09:08:52,payu,card,amex,PNB,66.91,1,m_0030,food,,desktop,WB
txn_00010060,2025-01-16 09:09:36,cashfree,upi,,HDFC,506.75,1,m_0030,utilities,,mobile_web,UP
txn_00010227,2025-01-16 09:10:19,payu,upi,,ICICI,3034.05,1,m_0018,ecomm,,mobile_app,GJ
txn_00010145,2025-01-16 09:13:12,payu,netbanking,,ICICI,472.02,0,m_0017,food,timeout,desktop,UP
txn_00010091,2025-01-16 09:16:33,razorpay,netbanking,,IDBI,240.78,1,m_0029,ecomm,,mobile_web,MH
txn_00010342,2025-01-16 09:18:43,razorpay,card,visa,BOB,2268.83,1,m_0005,utilities,,mobile_web,MH
txn_00010511,2025-01-16 09:23:45,payu,upi,,AXIS,1673.2,1,m_0037,travel,,desktop,WB
txn_00010345,2025-01-16 09:25:12,razorpay,netbanking,,KOTAK,1337.33,1,m_0022,ecomm,,desktop,UP
txn_00010513,2025-01-16 09:28:04,cashfree,upi,,PNB,2798.11,0,m_0032,food,bank_error,mobile_web,MH
txn_00010070,2025-01-16 09:31:12,cashfree,upi,,AXIS,10976.04,1,m_0021,food,,desktop,WB
txn_00010209,2025-01-16 09:31:26,cashfree,upi,,SBI,236.14,1,m_0020,travel,,mobile_web,DL
txn_00010348,2025-01-16 09:31:40,payu,upi,,HDFC,2396.03,0,m_0036,travel,gateway_error,desktop,DL
txn_00010210,2025-01-16 09:33:36,payu,netbanking,,IDBI,722.6,0,m_0012,food,declined,desktop,DL
txn_00010463,2025-01-16 09:40:04,razorpay,card,amex,ICICI,969.63,1,m_0008,gaming,,mobile_app,MH
txn_00010519,2025-01-16 09:41:02,cashfree,netbanking,,IDBI,8055.03,1,m_0019,food,,desktop,UP
txn_00010297,2025-01-16 09:41:31,payu,upi,,IDBI,2843.17,1,m_0019,food,,mobile_web,RJ
txn_00010186,2025-01-16 09:41:45,razorpay,netbanking,,SBI,5000.24,1,m_0030,utilities,,mobile_app,DL
txn_00010104,2025-01-16 09:44:38,payu,upi,,SBI,6478.69,1,m_0016,utilities,,mobile_web,GJ
txn_00010271,2025-01-16 09:45:21,razorpay,card,amex,BOB,3051.85,1,m_0020,travel,,desktop,RJ
txn_00010160,2025-01-16 09:45:36,cashfree,upi,,IDBI,1893.44,1,m_0022,food,,mobile_app,RJ
txn_00010077,2025-01-16 09:46:19,razorpay,upi,,ICICI,786.89,1,m_0023,utilities,,mobile_web,KA
txn_00010272,2025-01-16 09:47:31,razorpay,upi,,KOTAK,5126.65,0,m_0025,travel,timeout,mobile_web,KA
txn_00010356,2025-01-16 09:48:57,cashfree,netbanking,,SBI,2351.67,1,m_0009,food,,mobile_app,WB
txn_00010412,2025-01-16 09:49:55,cashfree,netbanking,,HDFC,6827.77,1,m_0014,ecomm,,mobile_app,DL
txn_00010274,2025-01-16 09:51:50,payu,upi,,BOB,798.69,1,m_0021,food,,desktop,WB
txn_00010052,2025-01-16 09:52:19,razorpay,upi,,SBI,3004.13,1,m_0003,gaming,,mobile_app,WB
