transaction_id,timestamp,payment_gateway,payment_mode,card_network,issuing_bank,amount,outcome,merchant_id,merchant_category,failure_reason,device_type,state
txn_00002594,2025-01-16 23:32:09,payu,netbanking,,AXIS,287.93,1,m_0023,food,,desktop,KA
txn_00002615,2025-01-16 23:33:36,payu,card,visa,IDBI,5520.59,1,m_0012,utilities,,desktop,RJ
txn_00002622,2025-01-16 23:34:04,cashfree,card,visa,PNB,5793.35,1,m_0044,ecomm,,desktop,RJ
txn_00002609,2025-01-16 23:41:45,payu,card,amex,SBI,574.34,1,m_0034,travel,,desktop,WB
txn_00002630,2025-01-16 23:43:12,razorpay,upi,,KOTAK,1466.02,1,m_0044,gaming,,desktop,GJ
txn_00002749,2025-01-16 23:51:21,cashfree,netbanking,,PNB,654.43,1,m_0038,travel,,desktop,UP
txn_00002688,2025-01-17 00:04:19,payu,netbanking,,AXIS,459.48,1,m_0026,gaming,,mobile_app,RJ
txn_00002723,2025-01-17 00:06:43,cashfree,upi,,PNB,1691.45,1,m_0009,utilities,,mobile_app,TN
txn_00002647,2025-01-17 00:10:04,payu,upi,,SBI,1201.45,1,m_0021,gaming,,desktop,UP
txn_00002643,2025-01-17 00:35:31,cashfree,card,rupay,AXIS,407.89,0,m_0040,food,timeout,mobile_web,WB
txn_00002685,2025-01-17 00:38:24,razorpay,upi,,IDBI,7379.13,1,m_0009,travel,,desktop,GJ
txn_00002624,2025-01-17 00:51:21,razorpay,netbanking,,BOB,223.09,1,m_0044,gaming,,desktop,WB
txn_00002659,2025-01-17 00:53:45,cashfree,card,amex,BOB,1122.76,1,m_0015,ecomm,,mobile_app,UP
txn_00002681,2025-01-17 01:03:50,payu,upi,,PNB,3240.87,1,m_0034,ecomm,,desktop,MH
txn_00002702,2025-01-17 01:05:16,payu,netbanking,,IDBI,6987.79,1,m_0040,travel,,mobile_web,MH
txn_00002697,2025-01-17 01:22:04,payu,card,rupay,KOTAK,1733.33,1,m_0002,ecomm,,mobile_app,RJ
txn_00002705,2025-01-17 01:31:12,payu,upi,,AXIS,5059.14,1,m_0031,ecomm,,mobile_web,RJ
txn_00002680,2025-01-17 01:55:12,razorpay,upi,,HDFC,3147.76,1,m_0034,ecomm,,mobile_web,DL
txn_00002750,2025-01-17 02:00:00,cashfree,netbanking,,HDFC,392.32,1,m_0040,gaming,,mobile_app,MH
txn_00002689,2025-01-17 02:12:57,cashfree,netbanking,,AXIS,6731.88,1,m_0013,utilities,,mobile_app,DL
txn_00002703,2025-01-17 02:13:55,razorpay,upi,,AXIS,2843.97,1,m_0003,gaming,,mobile_app,MH
txn_00002621,2025-01-17 02:25:26,razorpay,card,rupay,IDBI,2041.39,1,m_0042,gaming,,desktop,TN
txn_00002754,2025-01-17 02:34:33,cashfree,netbanking,,HDFC,5283.74,1,m_0004,utilities,,mobile_app,WB
txn_00002730,2025-01-17 03:07:12,payu,upi,,KOTAK,1872.3,1,m_0025,food,,mobile_app,RJ
txn_00002737,2025-01-17 03:07:40,cashfree,upi,,ICICI,6647.61,1,m_0027,gaming,,mobile_app,DL
txn_00002731,2025-01-17 03:15:50,razorpay,netbanking,,AXIS,2123.14,1,m_0046,utilities,,mobile_web,WB
txn_00002725,2025-01-17 03:24:00,cashfree,netbanking,,PNB,1225.85,1,m_0042,food,,mobile_web,GJ
txn_00002760,2025-01-17 03:26:24,razorpay,netbanking,,HDFC,2304.23,1,m_0024,ecomm,,mobile_app,KA
txn_00002707,2025-01-17 03:48:28,payu,card,mastercard,ICICI,1302.51,0,m_0020,gaming,bank_error,mobile_app,WB
txn_00002764,2025-01-17 04:00:57,payu,upi,,PNB,1513.12,1,m_0002,ecomm,,desktop,KA
txn_00002660,2025-01-17 04:02:24,razorpay,card,mastercard,BOB,3037.93,1,m_0030,gaming,,desktop,KA
txn_00002704,2025-01-17 04:22:33,cashfree,card,rupay,ICICI,874.89,1,m_0002,travel,,mobile_web,WB
txn_00002693,2025-01-17 04:47:31,payu,upi,,KOTAK,2641.37,0,m_0016,ecomm,bank_error,mobile_app,WB
txn_00002721,2025-01-17 04:49:26,cashfree,upi,,AXIS,3683.97,1,m_0026,utilities,,mobile_web,WB
txn_00002667,2025-01-17 05:02:52,payu,card,mastercard,PNB,5963.9,1,m_0042,utilities,,desktop,DL
txn_00002675,2025-01-17 05:12:00,payu,upi,,BOB,1951.51,1,m_0043,travel,,mobile_web,GJ
txn_00002641,2025-01-17 05:18:14,payu,card,mastercard,PNB,1959.25,0,m_0030,food,declined,mobile_app,WB
txn_00002753,2025-01-17 05:25:55,payu,upi,,PNB,676.67,1,m_0012,ecomm,,mobile_app,MH
txn_00002677,2025-01-17 05:29:16,cashfree,upi,,BOB,1665.53,1,m_0041,utilities,,mobile_app,WB
txn_00002709,2025-01-17 06:05:45,razorpay,card,rupay,ICICI,1926.18,1,m_0041,ecomm,,mobile_app,KA
txn_00002716,2025-01-17 06:06:14,payu,upi,,IDBI,2352.25,1,m_0034,gaming,,mobile_web,WB
txn_00002670,2025-01-17 06:28:48,razorpay,netbanking,,ICICI,517.05,0,m_0045,utilities,declined,desktop,DL
txn_00002713,2025-01-17 06:40:19,payu,card,visa,BOB,477.29,1,m_0023,travel,,desktop,MH
txn_00002724,2025-01-17 07:15:21,razorpay,upi,,AXIS,3268.8,1,m_0008,travel,,desktop,TN
txn_00002745,2025-01-17 07:16:48,cashfree,netbanking,,SBI,5753.79,1,m_0037,ecomm,,mobile_app,DL
txn_00002732,2025-01-17 07:24:28,payu,card,mastercard,AXIS,20.33,1,m_0044,utilities,,mobile_web,MH
txn_00002696,2025-01-17 08:13:26,payu,card,rupay,ICICI,50.59,1,m_0021,utilities,,mobile_web,UP
txn_00002752,2025-01-17 08:17:16,razorpay,netbanking,,PNB,1376.03,0,m_0048,gaming,bank_error,desktop,KA
txn_00002683,2025-01-17 08:21:07,payu,upi,,HDFC,795.8,1,m_0008,utilities,,desktop,DL
txn_00002711,2025-01-17 08:23:02,razorpay,netbanking,,PNB,1022.53,1,m_0042,travel,,mobile_app,TN
txn_00002692,2025-01-17 08:38:52,cashfree,card,amex,BOB,3440.79,1,m_0026,gaming,,mobile_app,WB
txn_00002755,2025-01-17 08:43:12,cashfree,upi,,BOB,147.85,1,m_0001,ecomm,,desktop,UP
txn_00002714,2025-01-17 08:48:57,razorpay,upi,,SBI,2016.94,1,m_0017,utilities,,desktop,RJ
txn_00002687,2025-01-17 08:55:40,cashfree,card,mastercard,HDFC,516.88,1,m_0046,ecomm,,mobile_web,MH
txn_00002701,2025-01-17 08:56:38,razorpay,upi,,SBI,1782.83,1,m_0045,utilities,,desktop,GJ
txn_00002708,2025-01-17 08:57:07,razorpay,upi,,SBI,2426.43,1,m_0045,food,,desktop,UP
txn_00002682,2025-01-17 09:12:28,cashfree,netbanking,,HDFC,676.01,1,m_0048,utilities,,mobile_app,GJ
txn_00002761,2025-01-17 09:35:02,cashfree,upi,,ICICI,5144.69,1,m_0009,ecomm,,mobile_app,TN
txn_00002727,2025-01-17 09:41:16,cashfree,upi,,IDBI,297.53,0,m_0040,food,bank_error,mobile_app,TN
txn_00002715,2025-01-17 09:57:36,payu,card,amex,KOTAK,117.34,1,m_0015,utilities,,desktop,TN
txn_00002722,2025-01-17 09:58:04,cashfree,upi,,IDBI,995.95,1,m_0033,utilities,,mobile_web,GJ
txn_00002729,2025-01-17 09:58:33,cashfree,card,visa,ICICI,1887.02,1,m_0025,travel,,mobile_web,DL
txn_00002793,2025-01-17 10:11:31,razorpay,netbanking,,PNB,607.37,1,m_0018,ecomm,,mobile_web,WB
txn_00002739,2025-01-17 10:24:57,payu,card,amex,ICICI,118.65,1,m_0034,gaming,,desktop,TN
txn_00002698,2025-01-17 10:30:43,razorpay,upi,,AXIS,1437.5,1,m_0011,food,,mobile_web,TN
txn_00002747,2025-01-17 10:34:04,cashfree,card,visa,PNB,2413.25,1,m_0010,gaming,,desktop,WB
txn_00002706,2025-01-17 10:39:50,cashfree,upi,,ICICI,2819.38,1,m_0027,food,,mobile_app,TN
txn_00002686,2025-01-17 10:47:02,payu,card,mastercard,SBI,984.34,1,m_0003,utilities,,mobile_app,MH
txn_00002728,2025-01-17 10:49:55,cashfree,card,mastercard,AXIS,69.69,1,m_0024,utilities,,desktop,RJ
txn_00002743,2025-01-17 10:59:31,payu,netbanking,,IDBI,906.67,1,m_0016,food,,mobile_app,WB
txn_00002695,2025-01-17 11:04:48,razorpay,card,amex,SBI,2511.36,1,m_0002,ecomm,,mobile_app,GJ
txn_00002775,2025-01-17 11:36:00,razorpay,netbanking,,KOTAK,1041.35,1,m_0015,utilities,,mobile_web,GJ
txn_00002782,2025-01-17 11:36:28,cashfree,upi,,IDBI,595.58,0,m_0035,food,declined,mobile_app,DL
txn_00002699,2025-01-17 11:39:21,payu,card,visa,ICICI,1482.71,1,m_0035,utilities,,mobile_web,KA
txn_00002700,2025-01-17 11:48:00,razorpay,card,visa,SBI,704.26,1,m_0045,utilities,,mobile_app,KA
txn_00002770,2025-01-17 11:52:48,cashfree,netbanking,,IDBI,5757.2,1,m_0014,food,,mobile_app,WB
txn_00002694,2025-01-17 11:56:09,payu,upi,,ICICI,2110.53,0,m_0048,travel,timeout,desktop,KA
txn_00002736,2025-01-17 11:59:02,payu,netbanking,,PNB,3033.33,1,m_0032,utilities,,mobile_web,GJ
txn_00002710,2025-01-17 12:14:24,payu,card,visa,BOB,1530.81,0,m_0029,food,declined,desktop,GJ
txn_00002718,2025-01-17 12:23:31,cashfree,netbanking,,ICICI,2535.31,1,m_0037,travel,,mobile_web,UP
txn_00002712,2025-01-17 12:31:40,cashfree,upi,,HDFC,1703.45,1,m_0042,ecomm,,desktop,MH
txn_00002733,2025-01-17 12:33:07,razorpay,upi,,SBI,819.3,1,m_0019,ecomm,,mobile_app,MH
txn_00002740,2025-01-17 12:33:36,payu,netbanking,,SBI,8472.21,1,m_0036,travel,,mobile_web,KA
txn_00002783,2025-01-17 12:45:07,payu,upi,,HDFC,365.31,1,m_0011,gaming,,mobile_web,WB
txn_00002756,2025-01-17 12:51:50,cashfree,upi,,BOB,1598.83,1,m_0031,gaming,,desktop,RJ
txn_00002780,2025-01-17 13:19:12,payu,upi,,SBI,1561.57,1,m_0036,gaming,,desktop,GJ
txn_00002802,2025-01-17 13:29:16,payu,netbanking,,AXIS,1265.23,1,m_0046,food,,desktop,TN
txn_00002719,2025-01-17 13:32:09,cashfree,card,visa,ICICI,202.12,0,m_0026,utilities,gateway_error,mobile_app,MH
txn_00002720,2025-01-17 13:40:48,cashfree,card,mastercard,IDBI,935.77,1,m_0027,utilities,,mobile_app,GJ
txn_00002742,2025-01-17 13:50:52,razorpay,upi,,IDBI,351.48,1,m_0021,ecomm,,desktop,GJ
txn_00002757,2025-01-17 14:00:28,payu,card,rupay,BOB,708.72,1,m_0016,travel,,mobile_web,UP
txn_00002772,2025-01-17 14:10:04,payu,netbanking,,ICICI,1795.06,1,m_0029,food,,mobile_app,KA
txn_00002786,2025-01-17 14:11:02,cashfree,netbanking,,ICICI,2836.32,1,m_0048,utilities,,desktop,DL
txn_00002738,2025-01-17 14:16:19,razorpay,card,amex,ICICI,965.81,1,m_0020,ecomm,,desktop,RJ
txn_00002768,2025-01-17 14:35:31,cashfree,upi,,BOB,2347.01,1,m_0034,food,,mobile_app,WB
txn_00002741,2025-01-17 14:42:14,razorpay,upi,,HDFC,1983.73,1,m_0013,utilities,,mobile_web,RJ
txn_00002765,2025-01-17 15:09:36,payu,upi,,HDFC,1729.2,1,m_0024,travel,,mobile_app,KA
txn_00002759,2025-01-17 15:17:45,payu,upi,,SBI,85.34,1,m_0042,gaming,,desktop,KA
txn_00002795,2025-01-17 15:28:48,cashfree,card,amex,AXIS,133.27,1,m_0025,ecomm,,mobile_web,DL
txn_00002778,2025-01-17 16:01:55,payu,netbanking,,HDFC,10.0,1,m_0038,utilities,,mobile_app,WB
txn_00002806,2025-01-17 16:03:50,cashfree,upi,,SBI,439.35,1,m_0021,utilities,,mobile_app,UP
txn_00002744,2025-01-17 16:08:09,cashfree,upi,,HDFC,5498.83,1,m_0023,food,,mobile_web,GJ
txn_00002746,2025-01-17 16:25:26,payu,card,amex,KOTAK,4168.84,1,m_0032,travel,,mobile_app,TN
txn_00002767,2025-01-17 16:26:52,razorpay,upi,,AXIS,960.85,1,m_0007,ecomm,,desktop,KA
txn_00002788,2025-01-17 16:28:19,payu,card,mastercard,ICICI,994.13,1,m_0033,travel,,mobile_app,MH
txn_00002776,2025-01-17 16:44:38,payu,netbanking,,AXIS,3111.15,1,m_0002,ecomm,,desktop,UP
txn_00002735,2025-01-17 16:50:24,razorpay,upi,,ICICI,6568.44,1,m_0021,gaming,,mobile_app,GJ
txn_00002784,2025-01-17 16:53:45,cashfree,netbanking,,IDBI,446.75,1,m_0037,utilities,,mobile_web,WB
txn_00002820,2025-01-17 17:04:48,razorpay,upi,,BOB,3093.79,1,m_0049,gaming,,desktop,MH
txn_00002766,2025-01-17 17:18:14,razorpay,upi,,ICICI,691.6,1,m_0029,ecomm,,mobile_app,RJ
txn_00002831,2025-01-17 17:39:50,cashfree,card,amex,PNB,6776.45,1,m_0012,ecomm,,desktop,UP
txn_00002734,2025-01-17 17:41:45,cashfree,netbanking,,HDFC,1468.24,0,m_0004,ecomm,gateway_error,mobile_web,TN
txn_00002771,2025-01-17 18:01:26,payu,card,visa,ICICI,946.71,0,m_0034,ecomm,declined,mobile_app,UP
txn_00002841,2025-01-17 18:06:14,razorpay,netbanking,,AXIS,6707.01,1,m_0038,ecomm,,mobile_app,RJ
txn_00002835,2025-01-17 18:14:24,payu,upi,,PNB,300.4,1,m_0048,travel,,mobile_web,TN
txn_00002717,2025-01-17 18:14:52,razorpay,card,amex,IDBI,5359.94,1,m_0033,food,,mobile_web,TN
txn_00002801,2025-01-17 18:20:38,payu,netbanking,,PNB,4619.99,1,m_0036,travel,,mobile_app,GJ
txn_00002748,2025-01-17 18:42:43,payu,upi,,HDFC,1101.76,1,m_0007,food,,mobile_web,DL
txn_00002798,2025-01-17 18:54:43,cashfree,card,amex,ICICI,1231.58,1,m_0038,ecomm,,mobile_app,WB
txn_00002814,2025-01-17 19:12:57,cashfree,card,amex,SBI,1569.29,1,m_0048,travel,,mobile_web,RJ
txn_00002773,2025-01-17 19:18:43,razorpay,card,mastercard,SBI,1666.59,1,m_0001,gaming,,mobile_app,DL
txn_00002774,2025-01-17 19:27:21,payu,upi,,BOB,3599.44,1,m_0006,food,,mobile_web,RJ
txn_00002809,2025-01-17 19:29:45,cashfree,upi,,KOTAK,1780.89,1,m_0019,utilities,,mobile_web,TN
txn_00002830,2025-01-17 19:31:12,razorpay,netbanking,,AXIS,3382.54,1,m_0011,travel,,mobile_app,GJ
txn_00002853,2025-01-17 19:49:55,razorpay,card,visa,KOTAK,10.0,1,m_0009,gaming,,mobile_app,UP
txn_00002807,2025-01-17 20:12:28,cashfree,upi,,ICICI,4318.08,0,m_0037,ecomm,bank_error,mobile_app,TN
txn_00002808,2025-01-17 20:21:07,cashfree,card,rupay,HDFC,10500.89,1,m_0033,food,,mobile_web,DL
txn_00002823,2025-01-17 20:30:43,payu,upi,,SBI,8363.4,1,m_0044,travel,,desktop,TN
txn_00002865,2025-01-17 20:33:36,cashfree,upi,,ICICI,1154.96,1,m_0038,gaming,,desktop,DL
txn_00002796,2025-01-17 20:37:26,payu,card,rupay,PNB,3590.51,0,m_0002,food,bank_error,desktop,KA
txn_00002845,2025-01-17 20:40:48,payu,card,visa,AXIS,1680.66,1,m_0019,gaming,,mobile_app,TN
txn_00002811,2025-01-17 20:47:02,payu,card,mastercard,HDFC,35.93,0,m_0013,food,gateway_error,mobile_app,RJ
txn_00002826,2025-01-17 20:56:38,payu,upi,,HDFC,6228.97,0,m_0001,utilities,bank_error,desktop,DL
txn_00002889,2025-01-17 21:00:57,payu,netbanking,,BOB,884.02,0,m_0002,food,gateway_error,desktop,WB
txn_00002758,2025-01-17 21:09:07,cashfree,upi,,AXIS,3427.93,0,m_0021,gaming,gateway_error,mobile_app,WB
txn_00002779,2025-01-17 21:10:33,payu,upi,,HDFC,600.36,0,m_0027,ecomm,gateway_error,desktop,GJ
txn_00002781,2025-01-17 21:27:50,cashfree,card,amex,IDBI,1347.5,1,m_0046,gaming,,mobile_web,UP
txn_00002789,2025-01-17 21:36:57,cashfree,card,mastercard,BOB,143.64,0,m_0042,gaming,gateway_error,mobile_app,MH
txn_00002762,2025-01-17 21:43:40,razorpay,upi,,SBI,387.48,1,m_0016,ecomm,,desktop,MH
txn_00002763,2025-01-17 21:52:19,payu,upi,,PNB,2372.39,1,m_0029,ecomm,,mobile_app,WB
txn_00002791,2025-01-17 21:54:14,razorpay,card,amex,AXIS,5605.78,1,m_0001,food,,desktop,WB
txn_00002805,2025-01-17 21:55:12,razorpay,upi,,PNB,71.26,0,m_0015,food,bank_error,mobile_web,UP
txn_00002854,2025-01-17 21:58:33,razorpay,upi,,IDBI,986.24,1,m_0047,ecomm,,desktop,MH
txn_00002785,2025-01-17 22:02:24,razorpay,card,mastercard,IDBI,6966.87,1,m_0038,utilities,,mobile_web,MH
txn_00002751,2025-01-17 22:08:38,payu,card,rupay,AXIS,8657.38,1,m_0024,gaming,,mobile_web,RJ
txn_00002787,2025-01-17 22:19:40,cashfree,card,visa,BOB,3604.51,1,m_0042,utilities,,desktop,DL
txn_00002822,2025-01-17 22:22:04,razorpay,netbanking,,IDBI,598.86,1,m_0010,ecomm,,mobile_app,DL
txn_00002864,2025-01-17 22:24:57,payu,upi,,SBI,2674.28,1,m_0026,gaming,,mobile_web,WB
txn_00002797,2025-01-17 22:46:04,payu,card,rupay,ICICI,4752.56,1,m_0015,gaming,,desktop,GJ
txn_00002804,2025-01-17 22:46:33,payu,upi,,PNB,2908.69,1,m_0019,ecomm,,mobile_web,DL
txn_00002825,2025-01-17 22:48:00,cashfree,upi,,BOB,5159.04,1,m_0025,ecomm,,mobile_web,RJ
txn_00002839,2025-01-17 22:48:57,cashfree,upi,,AXIS,845.7,0,m_0003,gaming,bank_error,mobile_app,UP
txn_00002794,2025-01-17 23:20:09,razorpay,upi,,KOTAK,760.6,1,m_0001,travel,,desktop,WB
txn_00002829,2025-01-17 23:22:33,payu,netbanking,,HDFC,3867.35,0,m_0033,travel,bank_error,mobile_app,MH
txn_00002803,2025-01-17 23:37:55,cashfree,upi,,AXIS,5553.42,1,m_0031,food,,mobile_web,MH
txn_00002799,2025-01-18 00:03:21,cashfree,upi,,PNB,4096.7,1,m_0016,travel,,mobile_app,GJ
txn_00002813,2025-01-18 00:04:19,cashfree,netbanking,,ICICI,766.2,1,m_0035,ecomm,,mobile_app,RJ
txn_00002862,2025-01-18 00:07:40,razorpay,netbanking,,IDBI,80.11,1,m_0047,ecomm,,desktop,RJ
txn_00002815,2025-01-18 00:21:36,payu,card,amex,ICICI,33.84,1,m_0014,gaming,,mobile_app,UP
txn_00002838,2025-01-18 00:40:19,razorpay,upi,,ICICI,778.47,1,m_0026,food,,mobile_web,GJ
txn_00002901,2025-01-18 00:44:38,razorpay,card,amex,SBI,338.19,1,m_0026,utilities,,mobile_app,MH
txn_00002869,2025-01-18 01:08:09,cashfree,upi,,ICICI,3670.02,1,m_0009,gaming,,desktop,WB
txn_00002800,2025-01-18 01:12:00,cashfree,upi,,AXIS,4738.69,1,m_0045,utilities,,mobile_web,GJ
txn_00002821,2025-01-18 01:13:26,cashfree,card,visa,KOTAK,3431.64,1,m_0021,food,,mobile_app,DL
txn_00002878,2025-01-18 01:25:55,payu,upi,,AXIS,2128.22,1,m_0013,utilities,,mobile_app,TN
txn_00002899,2025-01-18 01:27:21,cashfree,upi,,ICICI,512.1,1,m_0033,gaming,,mobile_app,MH
txn_00002810,2025-01-18 01:38:24,payu,upi,,AXIS,881.41,1,m_0013,food,,mobile_app,UP
txn_00002873,2025-01-18 01:42:43,payu,upi,,SBI,247.4,1,m_0038,food,,mobile_app,KA
txn_00002769,2025-01-18 01:44:09,payu,upi,,AXIS,187.55,1,m_0014,utilities,,desktop,DL
txn_00002818,2025-01-18 01:47:31,cashfree,upi,,IDBI,735.53,1,m_0026,travel,,mobile_web,RJ
txn_00002867,2025-01-18 01:50:52,cashfree,card,rupay,PNB,1839.27,1,m_0043,gaming,,mobile_app,WB
txn_00002777,2025-01-18 01:53:16,razorpay,card,visa,KOTAK,708.95,0,m_0040,ecomm,timeout,mobile_web,GJ
txn_00002828,2025-01-18 02:13:55,razorpay,netbanking,,KOTAK,1055.67,1,m_0027,travel,,mobile_app,MH
txn_00002898,2025-01-18 02:18:43,payu,upi,,KOTAK,325.87,1,m_0016,ecomm,,desktop,WB
txn_00002850,2025-01-18 02:24:00,razorpay,netbanking,,KOTAK,1692.89,0,m_0019,gaming,bank_error,mobile_web,DL
txn_00002880,2025-01-18 02:43:12,razorpay,netbanking,,KOTAK,5619.72,1,m_0020,utilities,,mobile_web,TN
txn_00002790,2025-01-18 02:45:36,cashfree,card,mastercard,IDBI,226.42,1,m_0013,gaming,,desktop,UP
txn_00002812,2025-01-18 02:55:40,payu,card,visa,BOB,924.97,1,m_0001,gaming,,mobile_web,TN
txn_00002792,2025-01-18 03:02:52,cashfree,netbanking,,BOB,6938.77,1,m_0034,travel,,mobile_web,MH
txn_00002857,2025-01-18 03:24:28,payu,card,mastercard,SBI,952.23,1,m_0046,travel,,mobile_app,RJ
txn_00002817,2025-01-18 03:38:52,cashfree,card,visa,ICICI,2270.43,1,m_0018,ecomm,,mobile_app,GJ
txn_00002824,2025-01-18 03:39:21,cashfree,netbanking,,SBI,2237.85,1,m_0038,gaming,,mobile_web,KA
txn_00002827,2025-01-18 04:05:16,razorpay,upi,,SBI,681.91,1,m_0032,utilities,,mobile_app,KA
txn_00002925,2025-01-18 04:12:00,payu,netbanking,,AXIS,1090.64,1,m_0031,travel,,mobile_web,RJ
txn_00002816,2025-01-18 04:30:14,cashfree,upi,,IDBI,729.09,0,m_0016,travel,bank_error,mobile_web,DL
txn_00002879,2025-01-18 04:34:33,payu,upi,,HDFC,132.33,0,m_0038,ecomm,bank_error,mobile_app,KA
txn_00002893,2025-01-18 04:35:31,payu,upi,,AXIS,1678.55,1,m_0041,utilities,,mobile_app,GJ
txn_00002852,2025-01-18 04:41:16,cashfree,upi,,SBI,1475.36,1,m_0002,utilities,,desktop,MH
txn_00002909,2025-01-18 04:53:45,payu,netbanking,,KOTAK,3902.92,1,m_0036,gaming,,mobile_web,RJ
txn_00002923,2025-01-18 04:54:43,razorpay,card,amex,BOB,3068.2,1,m_0012,ecomm,,mobile_web,RJ
txn_00002819,2025-01-18 04:56:09,payu,upi,,HDFC,6372.67,1,m_0040,utilities,,desktop,GJ
txn_00002896,2025-01-18 05:01:26,razorpay,upi,,IDBI,672.71,1,m_0048,food,,mobile_app,WB
txn_00002876,2025-01-18 05:08:38,payu,card,rupay,PNB,1544.89,1,m_0036,food,,mobile_web,RJ
txn_00002856,2025-01-18 05:15:50,cashfree,card,rupay,AXIS,826.82,0,m_0024,gaming,timeout,desktop,WB
txn_00002870,2025-01-18 05:16:48,payu,netbanking,,IDBI,2333.79,1,m_0001,travel,,mobile_app,GJ
txn_00002885,2025-01-18 05:26:24,cashfree,upi,,PNB,1782.24,1,m_0007,gaming,,mobile_app,UP
txn_00002847,2025-01-18 05:58:04,cashfree,card,amex,PNB,362.2,1,m_0029,food,,mobile_app,WB
txn_00002855,2025-01-18 06:07:12,razorpay,netbanking,,IDBI,3269.69,1,m_0038,ecomm,,mobile_app,KA
txn_00002858,2025-01-18 06:33:07,razorpay,card,visa,BOB,2067.85,1,m_0004,utilities,,mobile_web,WB
txn_00002860,2025-01-18 06:50:24,cashfree,card,rupay,SBI,717.05,1,m_0038,utilities,,mobile_app,UP
txn_00002833,2025-01-18 06:57:07,razorpay,upi,,HDFC,1969.94,1,m_0004,food,,mobile_app,TN
txn_00002918,2025-01-18 07:11:31,razorpay,upi,,IDBI,5724.82,1,m_0043,travel,,desktop,WB
txn_00002836,2025-01-18 07:23:02,payu,netbanking,,ICICI,1997.95,1,m_0008,ecomm,,desktop,UP
txn_00002871,2025-01-18 07:25:26,payu,upi,,ICICI,5108.36,1,m_0005,gaming,,desktop,DL
txn_00002892,2025-01-18 07:26:52,payu,card,visa,AXIS,1371.98,1,m_0014,utilities,,mobile_web,GJ
txn_00002837,2025-01-18 07:31:40,payu,upi,,KOTAK,271.22,1,m_0028,gaming,,desktop,RJ
txn_00002872,2025-01-18 07:34:04,razorpay,upi,,ICICI,4224.31,1,m_0007,utilities,,mobile_app,RJ
txn_00002886,2025-01-18 07:35:02,payu,upi,,BOB,7372.43,1,m_0004,food,,mobile_web,MH
txn_00002956,2025-01-18 07:39:50,razorpay,card,visa,IDBI,108.5,1,m_0017,travel,,mobile_web,TN
txn_00002832,2025-01-18 07:48:28,razorpay,upi,,IDBI,630.06,1,m_0018,utilities,,desktop,KA
txn_00002897,2025-01-18 08:10:04,payu,netbanking,,KOTAK,11.23,1,m_0027,food,,mobile_web,MH
txn_00002911,2025-01-18 08:11:02,payu,netbanking,,SBI,3064.95,1,m_0039,travel,,desktop,TN
txn_00002948,2025-01-18 08:30:43,razorpay,upi,,SBI,838.29,1,m_0046,travel,,mobile_app,GJ
txn_00002859,2025-01-18 08:41:45,razorpay,upi,,BOB,1053.27,1,m_0023,ecomm,,desktop,MH
txn_00002881,2025-01-18 08:51:50,razorpay,upi,,SBI,1676.11,1,m_0049,ecomm,,mobile_app,MH
txn_00002944,2025-01-18 08:56:09,cashfree,card,amex,SBI,1068.28,1,m_0011,ecomm,,mobile_app,TN
txn_00002868,2025-01-18 08:59:31,cashfree,upi,,BOB,379.22,1,m_0024,utilities,,mobile_app,UP
txn_00002834,2025-01-18 09:05:45,payu,card,amex,AXIS,2628.52,1,m_0014,ecomm,,mobile_web,KA
txn_00002904,2025-01-18 09:10:33,payu,card,amex,AXIS,2719.58,0,m_0003,ecomm,timeout,mobile_app,DL
txn_00002849,2025-01-18 09:15:21,razorpay,upi,,HDFC,1988.93,1,m_0022,food,,mobile_app,MH
txn_00002877,2025-01-18 09:17:16,payu,card,rupay,AXIS,3218.34,1,m_0015,utilities,,desktop,KA
txn_00002975,2025-01-18 09:24:00,cashfree,card,mastercard,KOTAK,211.94,1,m_0045,gaming,,mobile_app,RJ
txn_00002844,2025-01-18 09:32:09,payu,upi,,HDFC,2201.79,1,m_0003,travel,,desktop,UP
txn_00002921,2025-01-18 09:37:26,payu,card,mastercard,ICICI,2424.72,0,m_0010,ecomm,bank_error,desktop,KA
txn_00002929,2025-01-18 09:46:33,cashfree,netbanking,,HDFC,1164.5,1,m_0002,gaming,,mobile_web,UP
txn_00002840,2025-01-18 09:57:36,razorpay,card,amex,IDBI,1668.41,1,m_0035,food,,desktop,RJ
txn_00002882,2025-01-18 10:00:28,razorpay,netbanking,,KOTAK,2589.82,1,m_0049,travel,,mobile_app,KA
txn_00002903,2025-01-18 10:01:55,razorpay,upi,,KOTAK,1161.39,1,m_0031,travel,,mobile_web,WB
txn_00002959,2025-01-18 10:05:45,cashfree,upi,,KOTAK,516.27,1,m_0033,food,,desktop,RJ
txn_00002851,2025-01-18 10:32:38,razorpay,card,rupay,SBI,3520.88,0,m_0024,travel,declined,mobile_web,GJ
txn_00002846,2025-01-18 10:49:26,cashfree,netbanking,,ICICI,701.97,1,m_0046,travel,,mobile_web,RJ
txn_00002874,2025-01-18 10:51:21,cashfree,upi,,HDFC,1531.33,1,m_0036,food,,desktop,DL
txn_00002861,2025-01-18 10:59:02,payu,upi,,HDFC,976.94,1,m_0011,gaming,,mobile_app,TN
txn_00002875,2025-01-18 11:00:00,payu,upi,,AXIS,2467.62,1,m_0049,gaming,,mobile_web,KA
